"","species","year","spfact","mean","sd","lci95","med","uci95","lci","lqrt","uqrt","uci","year_i","firstyear","lastyear","sci_name","sort","Breeding.Biome","Winter.Biome","Family","bird.group","Migrate","AI","native","popest","popestlci","popestuci","year_est1","year_est2","Pop.source","Tr_source","popse","spfactor","g1","g2","famfact","famfactn","birdgroupfact","birdgroupfactn","migratefact","migratefactn","aifact","aifactn","nativefact","nativefactn","rescindex","rescindex.raw","spsort"
"3657","Blackpoll Warbler",1978,77,316089042.797937,59621507.0477035,209369448.342665,312.307261401102,445334751.202989,209.369448342665,274.51389981269,353.214541468935,445.334751202989,9,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,248.396777063599,458.790335820606,"Blackpoll Warbler"
"3658","Blackpoll Warbler",1979,77,306822266.820698,60770301.0529352,200393194.069201,302.544949720593,437976419.276226,200.393194069201,264.216847856241,344.476857020815,437.976419276226,10,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,235.905880276717,541.676406587501,"Blackpoll Warbler"
"3659","Blackpoll Warbler",1980,77,295977577.953512,60965741.1261121,192432240.169501,290.696314288478,426949434.885713,192.432240169501,252.990457416953,334.164688231802,426.949434885713,11,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,223.935045705175,425.389910625749,"Blackpoll Warbler"
"3660","Blackpoll Warbler",1981,77,285145175.161984,61210816.9684169,181651754.290364,279.756939287989,420333349.801109,181.651754290364,242.360197588529,321.851169750339,420.333349801109,12,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,212.408370947822,292.398207205897,"Blackpoll Warbler"
"3661","Blackpoll Warbler",1982,77,272588441.876263,60405272.5754797,170949516.101788,267.651286545302,407019615.171494,170.949516101788,229.780291324894,309.202261674566,407.019615171494,13,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,201.508320183366,204.857966888617,"Blackpoll Warbler"
"3662","Blackpoll Warbler",1983,77,260265665.722459,59600298.1583634,159216462.17806,255.199568319091,391464985.630849,159.21646217806,217.977492710914,296.463453167205,391.464985630849,14,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,191.096576661795,240.024387509838,"Blackpoll Warbler"
"3663","Blackpoll Warbler",1984,77,247963835.983241,58770376.5408887,149181484.744333,242.48305006935,377437479.436511,149.181484744333,206.312852656632,283.184400969364,377.437479436511,15,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,181.001671467262,184.072998857418,"Blackpoll Warbler"
"3664","Blackpoll Warbler",1985,77,235185228.865093,57443178.0886763,138688143.788597,229.639918092067,363823875.529008,138.688143788597,195.008434141997,269.680389229896,363.823875529008,16,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,171.132022298345,179.77502530871,"Blackpoll Warbler"
"3665","Blackpoll Warbler",1986,77,222797662.844424,55254927.2775091,131175939.603955,217.2582909297,349165706.983426,131.175939603955,183.513637658902,255.64343019715,349.165706983426,17,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,162.131687556003,174.843849110221,"Blackpoll Warbler"
"3666","Blackpoll Warbler",1987,77,210837609.975446,53488966.162645,123374991.076833,205.259729335502,330982887.463458,123.374991076833,172.543216751816,241.814084336239,330.982887463458,18,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,153.55843358018,172.979933602764,"Blackpoll Warbler"
"3667","Blackpoll Warbler",1988,77,199022375.283853,51846149.3468688,114033860.202057,193.292511939238,318426274.227907,114.033860202057,162.559074288499,229.161869337779,318.426274227907,19,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,145.549976217003,174.515020782644,"Blackpoll Warbler"
"3668","Blackpoll Warbler",1989,77,188816558.733455,49743295.0706451,107179065.483295,183.471786029015,300552258.20537,107.179065483295,153.445405755963,217.670211744539,300.55225820537,20,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,138.274190025976,173.471407080975,"Blackpoll Warbler"
"3669","Blackpoll Warbler",1990,77,179357271.172059,48507455.0747971,100877267.452292,173.816063626976,289448924.613854,100.877267452292,144.476081790472,208.419036567157,289.448924613854,21,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,131.191072032412,141.772876600525,"Blackpoll Warbler"
"3670","Blackpoll Warbler",1991,77,169681608.154351,46521856.8338067,95050588.2747115,163.986281167796,276105298.371763,95.0505882747115,136.840105758415,196.555047962733,276.105298371763,22,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,124.437316711394,141.871629158395,"Blackpoll Warbler"
"3671","Blackpoll Warbler",1992,77,161809602.677108,44133007.1523296,91613081.7598796,156.239304962093,262589067.738584,91.6130817598796,130.715618067528,187.335109386384,262.589067738584,23,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,118.178367334213,139.805421793721,"Blackpoll Warbler"
"3672","Blackpoll Warbler",1993,77,152626237.655475,42315705.6342361,84790975.9768371,146.839982210467,250382857.847154,84.7909759768371,122.61810209013,177.349156481783,250.382857847154,24,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,112.178129400189,121.197588657956,"Blackpoll Warbler"
"3673","Blackpoll Warbler",1994,77,143957168.766138,40084874.8311173,79807670.5715568,139.1396368797,235750297.374956,79.8076705715568,115.518404210402,166.907623059466,235.750297374956,25,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,106.554088304344,114.46066626692,"Blackpoll Warbler"
"3674","Blackpoll Warbler",1995,77,136770615.2717,38258286.5028397,75440887.2269029,132.691488589492,223674409.261535,75.4408872269029,109.360150869042,158.827833130904,223.674409261535,26,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,101.204498207913,102.65770643925,"Blackpoll Warbler"
"3675","Blackpoll Warbler",1996,77,129045362.72405,36940050.1489935,70749438.0666274,124.30315749749,215081162.392249,70.7494380666274,102.26952774864,150.139261699844,215.081162392249,27,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,96.2273576495711,107.971717896333,"Blackpoll Warbler"
"3676","Blackpoll Warbler",1997,77,122175524.127907,34402436.5618209,67378056.9175618,117.967899283315,201402164.879606,67.3780569175618,97.3332518902962,141.957439111826,201.402164879606,28,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,91.4782212329965,88.4683478659065,"Blackpoll Warbler"
"3677","Blackpoll Warbler",1998,77,116052102.62107,33581237.4768306,62959480.5916034,111.528740101404,192927912.936497,62.9594805916034,92.2620556206357,135.227844865888,192.927912936497,29,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,87.164057398438,86.8222290956714,"Blackpoll Warbler"
"3678","Blackpoll Warbler",1999,77,109820745.49696,31987823.0820528,59794926.0477372,105.5648115462,183223846.254581,59.7949260477372,86.7789434889805,128.031552806569,183.223846254581,30,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,83.0187075405901,82.4273760618444,"Blackpoll Warbler"
"3679","Blackpoll Warbler",2000,77,104463174.03328,30247463.385897,56808855.3021676,100.417340891843,174107271.342081,56.8088553021676,82.7986391543745,121.860502582885,174.107271342081,31,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,79.223474167306,81.1955185485981,"Blackpoll Warbler"
"3680","Blackpoll Warbler",2001,77,99039214.6171733,28937282.8863231,53901119.8411373,95.3222348401064,166754060.437898,53.9011198411373,78.6264267105176,115.180955773043,166.754060437898,32,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,75.680040479041,76.6622662503162,"Blackpoll Warbler"
"3681","Blackpoll Warbler",2002,77,94150960.07062,27325615.2373267,51089715.9989808,90.8168461725942,158584880.263278,51.0897159989808,74.6088293859234,109.757431548718,158.584880263278,33,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,72.2236998492002,69.5656098312951,"Blackpoll Warbler"
"3682","Blackpoll Warbler",2003,77,89721262.5432578,26395344.6995832,48704518.4304008,86.5134069795549,151943581.901933,48.7045184304008,70.9203349086007,104.047849204734,151.943581901933,34,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,69.0389910245028,79.7050729359755,"Blackpoll Warbler"
"3683","Blackpoll Warbler",2004,77,85157656.631857,25012040.9522149,46060345.4046143,81.7286724170192,143442784.700164,46.0603454046143,67.3180392430545,99.239573322286,143.442784700164,35,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,66.0159570512454,75.008343010281,"Blackpoll Warbler"
"3684","Blackpoll Warbler",2005,77,81119478.562959,23692086.9991596,43630560.6221466,78.1913493075132,135400618.829196,43.6305606221466,64.349945728362,94.6885059938019,135.400618829196,36,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,63.1394469509507,79.3529352585954,"Blackpoll Warbler"
"3685","Blackpoll Warbler",2006,77,77415044.7755148,21677172.9281953,42742698.7926348,74.8080935223432,126611685.708175,42.7426987926348,62.0127148852732,90.0254134944127,126.611685708175,37,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,60.4118632391905,83.4852459283473,"Blackpoll Warbler"
"3686","Blackpoll Warbler",2007,77,73264904.575359,20544042.2974083,41395442.4231761,70.4844021089691,121424628.980354,41.3954424231761,58.5382303145626,84.6096629049057,121.424628980354,38,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,57.7470380748147,64.5667948945385,"Blackpoll Warbler"
"3687","Blackpoll Warbler",2008,77,70417029.2977832,19908612.061388,39317964.3307342,67.6022772780847,116315887.023375,39.3179643307342,56.2630355928712,81.8204465123192,116.315887023375,39,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,55.3030512237511,70.9797797590716,"Blackpoll Warbler"
"3688","Blackpoll Warbler",2009,77,67922494.9703287,19252366.9356435,37937461.0774791,65.383178943927,114251915.312946,37.9374610774791,54.1527613924498,78.654125547688,114.251915312946,40,1970,2017,"Setophaga striata",1994,"Boreal Forest","South America","Parulidae","landbird","M","other","native",59716232,45066327,76124820,2006,2015,"PIF0615","BBS7017",7923084.94897959,"Blackpoll Warbler",6,3,"Parulidae",38,"landbird",1,"M",2,"other",2,"native",2,53.0325652733527,76.907326602039,"Blackpoll Warbler"
